Transaction_ID,ATM_ID,Location,Card_Type,Transaction_Type,Transaction_Amount,Account_Balance_After_Transaction,Transaction_Date,Transaction_Time,Customer_ID,ATM_Status,Transaction_Status,Bank_Name,Fee_Charged,Currency
d13fa621-9528-46a2-92d2-9f6347fada69,ATM4289,Birmingham,MasterCard Credit,Balance Inquiry,0.0,4561.24,2024-12-27,15:19:04,5eb75e1f-38b4-4338-97d0-e91e6c7ae0d7,Active,Failed,HSBC,2.63,GBP
120cc99f-2785-4ea6-a795-5b26265bb2af,ATM2162,Liverpool,MasterCard Credit,Deposit,0.0,410.73,2024-08-06,16:51:10,b942aaa2-edc6-4885-bdb1-0f24bafbf904,Under Maintenance,Pending,NatWest,0.92,GBP
eedeeb84-e5f3-4139-be0d-aee0db24dcea,ATM7944,Sheffield,Visa Debit,Deposit,391.46,3025.09,2025-02-03,09:49:58,c2fbd2c6-84a2-45bd-99d8-94b842abf6be,Under Maintenance,Pending,HSBC,1.17,GBP
530c197a-6331-4e2b-9c2b-d8b3469160bb,ATM5594,Leicester,MasterCard Debit,Withdrawal,19.5,3561.36,2025-01-27,09:37:11,8770566f-bff9-4d81-a253-be2191293861,Under Maintenance,Success,Santander,2.42,GBP
179ac555-75a3-4c14-a2bb-0ee3df0cd395,ATM4604,Glasgow,Visa Debit,Deposit,0.0,1907.85,2024-11-25,18:44:06,d5ca55d5-ef3c-47e7-872f-dbc9e7c36cc1,Inactive,Pending,Lloyds,2.07,GBP
1786439f-6fda-4413-b454-ea84a493b8d0,ATM5890,Edinburgh,MasterCard Debit,Deposit,0.0,6313.02,2025-03-30,19:33:18,f3a7d542-b041-457d-a23f-54c25033ba39,Inactive,Success,Barclays,0.91,GBP
bc8c5acf-1788-4bd3-86c7-3935b1353546,ATM9876,Liverpool,Visa Debit,Deposit,0.0,6142.63,2024-10-25,04:28:47,38504c6e-3897-41d7-8cc5-0285c038f5f6,Active,Pending,HSBC,2.06,GBP
e4854e93-381e-4304-b770-cb2369e561a3,ATM9379,Sheffield,MasterCard Credit,Deposit,222.05,4918.56,2025-02-26,12:32:21,940363e8-b77c-4ae6-9094-e39f69187f30,Under Maintenance,Success,Lloyds,2.81,GBP
d4619f17-7f11-4e6b-b1af-0c9138c466af,ATM7259,Manchester,MasterCard Debit,Withdrawal,0.0,3869.4,2024-06-29,07:15:41,603ee622-a5f2-41b7-b3bf-80f8c0019c00,Active,Pending,NatWest,2.08,GBP
74c20f09-171b-45a2-944f-73fd7835948f,ATM4011,Leicester,MasterCard Debit,Deposit,0.0,8884.37,2024-11-30,15:43:15,f8d62514-80a5-4485-919e-22ffda701e32,Active,Failed,Santander,1.25,GBP
aaad904e-4257-49e6-a358-3699dce1baf8,ATM1271,London,Visa Credit,Mini Statement,0.0,7399.16,2024-08-03,18:24:15,d1d8d078-e5d2-4d9a-9adc-765d6a17e366,Under Maintenance,Success,Santander,0.84,GBP
d5f57069-69b7-4aeb-8080-2c8ec899ea49,ATM8708,Manchester,Visa Debit,Mini Statement,0.0,302.75,2024-07-10,15:03:36,58ecdf0b-e729-444f-8250-10a593509b38,Under Maintenance,Pending,HSBC,2.91,GBP
68ad2e13-cc79-493a-a09d-f6fa8c0673d3,ATM9208,Leicester,MasterCard Credit,Withdrawal,414.03,7500.13,2024-06-15,09:42:18,4b9d2c30-04bb-4c1c-8486-200a7af11418,Active,Pending,HSBC,0.48,GBP
25fdaaaf-99a6-45c0-a135-8ef738126b94,ATM7918,Sheffield,Visa Credit,Balance Inquiry,0.0,2348.63,2025-03-05,15:05:10,cef3e14d-1d4b-41b7-abcd-9bb411f975a4,Inactive,Pending,Barclays,0.41,GBP
47fd0e20-e225-45bb-9562-f4449fde3e49,ATM2461,Edinburgh,MasterCard Credit,Deposit,368.07,6478.3,2024-07-18,11:26:53,e90c37ac-e4a6-4ae7-b45c-2968392d5ceb,Active,Success,Lloyds,1.38,GBP
3dd1d591-f234-4000-9ce2-edd2d301c3d8,ATM8380,Birmingham,Visa Debit,Withdrawal,248.24,1883.32,2024-11-04,01:57:37,ca6311e9-a0bb-4462-bc7c-d2706c5f2e7c,Inactive,Pending,Santander,1.56,GBP
5b9b30d3-c444-4d8b-983b-90d03051818d,ATM3638,Bristol,Visa Credit,Withdrawal,0.0,2318.14,2024-07-11,20:36:13,4831d32b-a073-4c72-8497-b8010167a5a4,Inactive,Pending,NatWest,1.63,GBP
a810ac09-3cab-43b7-a4a8-68cf718c0d36,ATM9810,Leeds,Visa Debit,Withdrawal,0.0,9156.4,2024-09-04,20:07:01,cc3aab43-2bda-41e5-8966-d2bad752d2f8,Under Maintenance,Failed,Lloyds,0.19,GBP
bfd7a4a6-da1c-4b73-b52c-a638292d1fec,ATM9421,Sheffield,MasterCard Credit,Deposit,0.0,9520.87,2024-07-23,07:53:27,0de63194-fc5d-4cf2-a647-cc802077e27e,Active,Failed,HSBC,0.49,GBP
01b9c7d8-1300-44a6-962e-a58d35b9ef62,ATM3314,Bristol,Visa Credit,Withdrawal,0.0,5649.26,2024-06-12,22:25:03,209ffc22-2673-4337-bf89-c10e71ced229,Active,Pending,Santander,1.28,GBP
07c2fa03-3564-4253-8783-19f1fac4d270,ATM8153,Birmingham,MasterCard Credit,Balance Inquiry,0.0,7991.53,2024-08-22,09:39:08,d8b2b417-a9d2-411f-b8df-6950298776eb,Active,Success,Santander,1.5,GBP
42e4c7fa-9e3d-4454-8696-322f8fb4df24,ATM7669,Glasgow,Visa Debit,Mini Statement,0.0,621.94,2025-03-21,22:23:59,9530ed88-ccaf-43a9-8eb5-e599608ef7bb,Active,Pending,Barclays,0.9,GBP
7bf5d9b7-2f9e-4505-b863-096b6bf54aaf,ATM1109,Liverpool,MasterCard Credit,Withdrawal,58.28,8703.81,2024-12-12,16:23:19,cf519b60-fbbd-43c6-9112-6aff8551e4c0,Inactive,Failed,Santander,2.35,GBP
07150eab-18aa-4532-a1f8-e2771cf5ea0d,ATM9824,Liverpool,Visa Debit,Withdrawal,0.0,5259.73,2024-08-18,01:13:32,2d83ae71-bb5b-4206-9346-dfc744132b83,Under Maintenance,Failed,HSBC,1.84,GBP
4232f65f-39e6-429c-a9ad-b1451334cc75,ATM1149,Birmingham,Visa Debit,Balance Inquiry,0.0,2660.53,2025-05-24,15:07:15,ae9bdfd6-4af5-4bed-9ed6-df6ae6762ecf,Under Maintenance,Failed,Santander,3.0,GBP
084fe8fa-9e8b-4684-8da6-194c1fd07bb1,ATM5701,Liverpool,Visa Debit,Mini Statement,472.7,4597.03,2024-07-17,10:27:02,df129c6c-5145-4335-961a-4a798e1de211,Under Maintenance,Success,Santander,2.42,GBP
b0bdbadc-31d3-4ad4-9495-8a5d37df32b8,ATM6497,Manchester,MasterCard Debit,Balance Inquiry,0.0,4263.81,2024-09-26,13:17:50,e77ba420-9724-4a0e-ba2e-44d692554a4e,Under Maintenance,Success,Barclays,1.03,GBP
0a5434e2-8fa2-462d-8a07-c05ddc911b44,ATM6169,Bristol,MasterCard Debit,Balance Inquiry,124.14,5313.1,2024-09-22,00:32:32,b44c2f09-dafd-4122-99d5-acc8d6579154,Active,Pending,Lloyds,1.62,GBP
e65fbb30-e434-47a5-9b1b-b45ea12f74ce,ATM6168,London,MasterCard Credit,Mini Statement,0.0,6868.44,2024-08-03,09:56:35,b392ab8c-95ce-4d03-84cf-6f2889d33b8c,Inactive,Failed,NatWest,0.57,GBP
2261cab0-7668-407c-8fae-2db5510957d6,ATM2509,Bristol,MasterCard Credit,Deposit,0.0,7899.09,2025-01-25,23:09:25,41e9d591-a2bd-451b-8e55-5fedb1b602b9,Active,Pending,Barclays,2.96,GBP
cff1b797-424a-4a15-8f79-f07f3ebdde78,ATM5031,Edinburgh,MasterCard Debit,Deposit,0.0,7844.81,2025-02-27,04:57:25,e1dca7f9-5ae5-4dfb-8532-7c613e2cda7c,Active,Failed,NatWest,2.74,GBP
9d378d0a-636d-4721-9939-c0ce838a6208,ATM5251,Edinburgh,MasterCard Debit,Mini Statement,0.0,2561.72,2024-07-22,22:32:41,9688180e-bfa3-4930-bb65-d382a58cc90e,Inactive,Failed,Lloyds,0.43,GBP
7f7fe6ec-7672-4d5a-aaa6-3632252946c3,ATM6722,Leicester,MasterCard Debit,Mini Statement,0.0,1009.7,2024-11-14,06:47:27,698dcfad-52a5-4afd-9130-62045221ec1d,Active,Success,Lloyds,1.65,GBP
e87573f1-659d-4de6-95e3-14e5562133e4,ATM5178,Birmingham,MasterCard Debit,Mini Statement,0.0,2628.2,2024-08-11,10:21:42,974624d3-9370-43d0-aa16-a84e35dbd6ce,Active,Pending,NatWest,2.98,GBP
c985aa49-f4e9-4eff-b220-8842fd4409d5,ATM3609,Leicester,MasterCard Credit,Deposit,0.0,8456.4,2025-05-12,00:56:39,8a386c83-123f-42ab-ae88-ff209a41940c,Active,Success,Barclays,1.09,GBP
7b2b45c0-7d6c-4f1e-aa22-6fbbe75b6190,ATM3767,Leeds,MasterCard Credit,Deposit,0.0,1075.03,2024-06-11,09:25:53,39c36a38-3aea-4fea-9d08-42bf2f23504c,Inactive,Pending,NatWest,2.43,GBP
340d5e90-418d-40c9-8265-80b6344cf222,ATM4731,Birmingham,MasterCard Credit,Deposit,411.13,8282.58,2024-06-15,22:05:22,c38401eb-67fe-4e2b-bef9-8fe8b3ae5a77,Active,Pending,Lloyds,1.31,GBP
d9e741f9-f9eb-40f4-b000-f500bba33b86,ATM3374,Birmingham,Visa Credit,Mini Statement,0.0,728.34,2024-12-12,01:36:43,cf7819dd-7274-4253-b26a-d8fabe9370dd,Inactive,Failed,Lloyds,0.68,GBP
d69a8211-800b-4a74-9ed4-e137efc0e216,ATM5763,Bristol,Visa Credit,Withdrawal,158.56,6157.47,2024-09-03,13:53:47,539b8530-5bb7-46ad-a697-165e5680de74,Active,Failed,HSBC,2.52,GBP
457533bf-f507-4196-a9a2-f1ca47e6b267,ATM9191,Birmingham,Visa Debit,Deposit,407.83,6057.65,2024-08-09,12:39:51,5aec0d90-47d5-486d-b483-1093f6d4d9b5,Active,Success,Barclays,2.59,GBP
e9488dcf-39f6-4c16-b058-7f8bd80c9c89,ATM7725,Sheffield,MasterCard Debit,Deposit,376.95,9575.88,2024-10-19,15:34:38,83536ca9-1583-43b6-8e5f-79f8e246e050,Active,Success,Santander,1.96,GBP
b57dbcc8-3888-4e81-ae2d-6c8278db0973,ATM8326,Leeds,Visa Credit,Withdrawal,424.91,1179.67,2025-04-19,00:25:54,7b4099b1-b4c2-49e7-9feb-ede6cc54b984,Inactive,Failed,Lloyds,1.63,GBP
b3f4b4a1-9a97-4930-810c-54c9be745bf3,ATM3498,Glasgow,MasterCard Credit,Withdrawal,0.0,4703.5,2025-03-08,07:11:20,73ce3179-7bfa-4c49-8838-81841ca0c191,Active,Success,NatWest,1.36,GBP
e479451f-0616-4da3-9e7f-80cc94fb9b38,ATM1835,Sheffield,Visa Debit,Balance Inquiry,0.0,3250.05,2024-11-15,11:40:28,e9d3a239-a2f1-4ef6-862d-c9fd1649d5c4,Active,Pending,HSBC,1.84,GBP
16314a85-444d-4b5d-80af-835c5141e206,ATM7057,Manchester,MasterCard Debit,Balance Inquiry,20.62,5831.23,2025-03-07,10:45:13,1b8dc993-9905-4987-a83f-4de2426d66d8,Inactive,Pending,Barclays,0.2,GBP
1ac68aab-9ef9-49e2-915c-754f516d8125,ATM1791,Liverpool,Visa Credit,Balance Inquiry,0.0,5179.29,2025-06-04,03:59:16,9411c240-9fa7-472d-a8f8-0f7f98a4212e,Under Maintenance,Success,Barclays,2.83,GBP
58f82d0a-1fdc-4523-ae79-e88c1ad1e068,ATM6481,Leeds,Visa Debit,Withdrawal,0.0,9886.43,2025-04-09,09:24:40,66ccde4e-b7f5-402e-8426-4fef168efecd,Under Maintenance,Pending,Lloyds,0.87,GBP
358762c0-59d6-4931-9f64-ce00acae2990,ATM2643,Bristol,Visa Credit,Mini Statement,0.0,3273.08,2024-09-20,12:37:51,269a9883-9a82-4ba1-b774-de478537c6b2,Active,Success,Santander,1.81,GBP
8032dc1c-f68e-4a33-ae46-7a3dcb4bb185,ATM4350,Leeds,Visa Credit,Balance Inquiry,0.0,7146.12,2025-05-26,22:53:04,55ea1832-3087-4583-aeae-01e4ec95c778,Inactive,Pending,NatWest,1.18,GBP
70e7bfcb-e6a7-4e49-bd55-3a3bfbbdc0e7,ATM1475,Bristol,MasterCard Debit,Deposit,0.0,2652.28,2025-04-29,02:24:36,df77234e-f909-4cc5-824f-562f19032a7c,Under Maintenance,Failed,HSBC,0.57,GBP
c24d3734-8940-4138-bc3a-57eed622c908,ATM3554,Manchester,MasterCard Credit,Mini Statement,0.0,2461.84,2024-11-17,08:46:23,c0b6f09b-a51c-46b3-9ee5-18027f85ba17,Active,Success,NatWest,0.06,GBP
1062c7da-2068-4b59-ba83-58d5e84a6f31,ATM5902,Manchester,MasterCard Credit,Withdrawal,300.46,2573.86,2024-08-13,10:19:07,db0bf4d1-f236-4549-b84a-85fae89a6836,Under Maintenance,Failed,Lloyds,2.01,GBP
03a5ce64-653c-4ff6-b3f8-746743a1185b,ATM1951,Sheffield,MasterCard Debit,Withdrawal,0.0,1085.92,2024-07-27,00:33:59,ffb614ce-6631-41d7-8d6c-3b38547fa3a7,Inactive,Failed,NatWest,0.14,GBP
0120cea1-e662-4090-8e0f-31810e70e920,ATM5050,Leicester,MasterCard Debit,Deposit,0.0,2742.2,2025-03-16,04:56:34,1e86f37f-66af-492a-8468-87c0ace89be0,Under Maintenance,Success,HSBC,0.94,GBP
c117deb5-f058-4c31-813b-9b2963f76b96,ATM9495,Glasgow,MasterCard Debit,Balance Inquiry,0.0,9492.11,2024-09-05,14:11:20,34acc2ad-cfa7-4165-9834-762f8253809c,Under Maintenance,Success,HSBC,2.06,GBP
c74c3143-4ede-468d-b94e-e303f6bd4c2a,ATM1089,Leeds,MasterCard Credit,Mini Statement,0.0,4662.91,2025-05-31,23:29:19,be7e528e-f28c-4533-ad9f-d32f761e1e33,Active,Failed,NatWest,0.12,GBP
6d275a13-b2ed-48bd-8e7e-62f1ec5f9d62,ATM3032,Bristol,Visa Debit,Balance Inquiry,0.0,9462.36,2025-04-20,06:50:10,9850391a-33b0-4c77-8ee6-7d3abf170526,Active,Pending,Santander,1.31,GBP
80216eed-0d93-4aad-8377-c59e0db7c3d8,ATM2010,Edinburgh,MasterCard Credit,Deposit,0.0,8237.25,2024-12-21,15:36:24,d7cc192c-34bc-4750-afa6-4005ff4457d0,Inactive,Pending,Lloyds,0.78,GBP
62145e74-2070-4e69-ac86-6d5c751d958e,ATM3576,Bristol,Visa Credit,Deposit,0.0,9813.26,2024-11-24,11:30:39,2e3f7722-595d-4ea8-b214-c528b031cd47,Inactive,Pending,Lloyds,0.55,GBP
adcaa0c8-9f55-4e12-85fe-683720309683,ATM1163,Leicester,Visa Debit,Withdrawal,352.43,8281.79,2024-08-09,19:52:23,4074dc7b-9f89-46e3-8790-6d1213cde57e,Inactive,Failed,Lloyds,2.22,GBP
a3dc8316-454e-4757-b57c-f14f908e07d1,ATM8964,Leeds,MasterCard Debit,Withdrawal,472.42,8624.38,2025-04-11,05:11:23,41752253-a689-4dc8-b6f1-c0cca3703b7b,Under Maintenance,Pending,Santander,2.94,GBP
da55f951-b206-4bc8-9c34-c0b1bbf26aa4,ATM3860,Sheffield,MasterCard Debit,Mini Statement,443.87,812.43,2025-02-12,11:07:40,0940b567-fd93-4965-9563-18eb16090a76,Inactive,Success,NatWest,2.48,GBP
3fce50cb-bab8-43ef-bf72-2d84ef5ef577,ATM3285,Manchester,Visa Debit,Mini Statement,0.0,9531.79,2024-11-01,22:40:41,100c0ec4-5b24-49de-869c-953636868436,Inactive,Pending,Lloyds,0.1,GBP
05a30a93-c2f6-4f81-af24-5bfa0f4e6446,ATM5848,Glasgow,MasterCard Debit,Withdrawal,0.0,8196.4,2024-07-25,12:21:23,34e630c0-d611-44eb-9394-785f8d324fa9,Active,Failed,Barclays,1.51,GBP
af9e817a-aafc-49ca-8771-cad3c10b8a46,ATM5870,Leeds,MasterCard Credit,Mini Statement,0.0,4039.11,2025-05-03,17:27:26,015721eb-9200-4d6b-9382-19f38d785025,Active,Failed,NatWest,0.62,GBP
7f232fd0-a674-411e-b2ec-ee22a7a18340,ATM4095,Sheffield,MasterCard Debit,Balance Inquiry,0.0,6718.5,2024-08-23,10:22:54,e5e821e8-0a6d-40a5-b981-254ff1598700,Inactive,Pending,NatWest,2.24,GBP
524bbebd-55ff-4a40-9b74-bd43f6c407ef,ATM6689,London,Visa Debit,Balance Inquiry,0.0,1447.13,2024-07-17,21:25:40,f5aad241-2561-47a0-a387-c6af162a1916,Under Maintenance,Success,NatWest,0.41,GBP
9c434ed1-c170-4355-ac1d-a17d56146cb8,ATM9307,Sheffield,Visa Credit,Deposit,84.1,3437.73,2025-02-11,04:37:35,d8bbc101-2426-4ead-9f29-81058b88f188,Inactive,Failed,Barclays,2.38,GBP
21309cbc-faf1-44b8-b787-b9b0b41cda1f,ATM2537,Birmingham,MasterCard Debit,Mini Statement,0.0,1861.6,2024-06-29,21:01:59,7b3475e4-95b6-4faa-a66b-2642519fd91d,Inactive,Failed,Santander,2.8,GBP
48a08bde-b639-4a97-a17b-da119176538b,ATM6694,Glasgow,MasterCard Credit,Withdrawal,0.0,5222.44,2025-05-14,05:38:46,ecd7c6a2-1f3f-466a-8b4d-8a603c454870,Inactive,Failed,Lloyds,1.6,GBP
d700f8f4-e263-47cf-bd6e-8f9062df06de,ATM1659,Manchester,MasterCard Debit,Balance Inquiry,0.0,669.29,2024-08-23,05:32:02,d5339fa0-7672-411f-9e1a-0f1755bd5447,Under Maintenance,Failed,NatWest,1.07,GBP
7ce0fa47-5a30-4390-bf1e-52a7164464cf,ATM6526,Sheffield,MasterCard Debit,Balance Inquiry,0.0,6669.78,2025-04-08,03:11:16,d63c3018-d6bb-4d47-99ff-ea3159e045e7,Under Maintenance,Failed,NatWest,0.22,GBP
e31b66fb-ee83-48ad-93a2-0e1eb0d7fc57,ATM2438,Leeds,MasterCard Debit,Withdrawal,0.0,8958.17,2024-11-14,19:45:32,3c41512b-4409-4e9b-ad83-0d3afe1130d4,Inactive,Failed,Barclays,2.27,GBP
849a2ca0-2e58-4bda-af67-45cf9c7fd9ee,ATM1341,London,MasterCard Debit,Deposit,0.0,3835.62,2024-10-12,23:22:47,fba093f0-0dd5-4b07-9567-032b3f852eda,Inactive,Pending,Lloyds,0.15,GBP
3a4f461f-3567-4aac-a641-a7526aca2dab,ATM6388,Manchester,MasterCard Debit,Withdrawal,0.0,1220.72,2025-04-12,04:58:24,60a9c9b6-daad-4f99-b277-f846f52465ab,Under Maintenance,Failed,Barclays,2.59,GBP
4b395901-408a-4e9b-886b-ef3141258d84,ATM5845,London,Visa Credit,Deposit,0.0,9507.49,2025-03-03,16:48:22,2fa9b493-31d5-49a4-b4bd-33c7acf831c9,Active,Failed,NatWest,2.86,GBP
ceb965ab-7a0f-4ac1-9af6-fa855859dfbf,ATM5193,Leeds,MasterCard Debit,Balance Inquiry,0.0,4426.07,2024-09-04,14:39:50,88f1e490-c83b-47af-bcc9-da2a77d2567e,Active,Pending,Barclays,2.97,GBP
ac87fa7c-5d56-4d18-aa2c-6ddab5c4d2d1,ATM8852,Leicester,MasterCard Credit,Balance Inquiry,0.0,6704.02,2025-02-17,04:27:25,8c5d8eb3-6da1-4b2e-9c8c-f3e1b39d2511,Inactive,Success,HSBC,0.07,GBP
ec0835e8-1716-4bb5-91c4-7d1064d6c529,ATM3908,Edinburgh,Visa Credit,Mini Statement,0.0,5653.3,2025-05-27,23:32:53,3f3ab447-d8b8-4325-bc73-e01fefabcaf8,Under Maintenance,Failed,HSBC,2.1,GBP
0534152d-8533-4bc5-9d6d-0f901300db31,ATM3971,Leeds,Visa Debit,Mini Statement,0.0,5197.9,2024-10-20,21:55:35,9822ce26-c716-4685-9378-396e72a2ee4e,Active,Failed,Barclays,2.59,GBP
ef11a97f-fb71-4812-a4f4-e3f681cef477,ATM9207,Sheffield,MasterCard Credit,Deposit,0.0,2882.57,2025-02-10,19:28:22,75617dd8-4f87-4e06-9e36-3e54c61fd9af,Inactive,Failed,Lloyds,2.39,GBP
5623b5b9-32b3-427a-aa94-6ce7f32cac3d,ATM5336,Bristol,MasterCard Credit,Balance Inquiry,0.0,8280.05,2024-06-25,19:54:39,4dd31d01-239a-4ebd-b7fc-d91110ff4ebf,Under Maintenance,Failed,Lloyds,2.38,GBP
e64e2cff-8988-406e-af51-777baa8c7ef6,ATM8339,Liverpool,MasterCard Credit,Mini Statement,355.9,509.13,2025-02-20,16:57:38,9914f6ac-9423-4613-87da-e48da875d659,Under Maintenance,Failed,Barclays,2.49,GBP
7608192f-1bcd-47cf-bc5b-22d541a50e44,ATM2728,Liverpool,Visa Debit,Mini Statement,0.0,3794.1,2024-08-11,18:48:30,f33da6a6-45e2-4b5f-ad6b-d7828fd156f4,Inactive,Pending,Lloyds,0.27,GBP
b03d7b20-9979-45eb-9788-02720736a1a7,ATM2217,London,MasterCard Credit,Balance Inquiry,0.0,6032.37,2024-11-30,06:02:51,37532f3d-9928-4396-8348-af496637c9cc,Inactive,Pending,NatWest,2.95,GBP
1a562805-4621-4adf-ae75-5ca57b382474,ATM8576,Bristol,MasterCard Credit,Deposit,0.0,3953.15,2024-10-15,22:41:08,3986f9fc-c561-4fda-8084-a746f39fd2cb,Under Maintenance,Failed,Barclays,2.07,GBP
ba088226-7351-4256-903a-2d99c30b49f3,ATM6762,Glasgow,Visa Debit,Deposit,0.0,2518.7,2024-08-08,17:06:44,7f42cfe1-63dc-4fa3-bc2b-5edbbb9ffe9f,Under Maintenance,Pending,Barclays,2.49,GBP
2bfe9d69-c197-4bf6-923f-2f68ea95b5d5,ATM5747,Glasgow,Visa Debit,Deposit,0.0,8024.09,2024-07-24,03:30:02,caf2867a-a915-4c48-a020-d078401756e4,Inactive,Success,Lloyds,2.54,GBP
054d738f-1964-45b0-af0a-2edc97bf457d,ATM3244,Manchester,MasterCard Credit,Deposit,395.51,4605.69,2025-04-21,06:36:00,3eb671f9-fba0-4f86-8294-677cff4b4574,Under Maintenance,Success,Lloyds,0.8,GBP
311b0b1c-d137-431d-bf11-8204010de96f,ATM5945,Leicester,MasterCard Credit,Deposit,0.0,5594.9,2024-10-28,03:04:29,f44d2c74-4673-4bfd-bbad-783426df8dae,Under Maintenance,Pending,Barclays,2.63,GBP
df93a01b-3530-45f4-a7fb-bcded2addb76,ATM6552,Birmingham,Visa Credit,Balance Inquiry,0.0,6215.49,2025-05-01,06:14:00,f7ff3192-5b88-4dda-9824-0aea8874815b,Inactive,Pending,Barclays,1.82,GBP
52e3a58e-9677-47ba-9064-c2e0491cc14d,ATM2394,Manchester,MasterCard Credit,Mini Statement,0.0,1257.92,2024-09-13,15:10:47,77038c60-e5e4-411c-afff-376ada1bcfce,Inactive,Success,NatWest,0.13,GBP
c535233e-b2d0-4fb4-bdbc-590c5a28b919,ATM5931,London,Visa Credit,Balance Inquiry,0.0,1552.78,2025-03-27,20:54:13,1e09a251-fedd-457a-8dee-0ffd0f018f60,Active,Success,Santander,2.27,GBP
2b92b743-6f0a-4475-965f-bd46205863e0,ATM6887,Birmingham,Visa Credit,Mini Statement,67.14,8065.63,2025-05-16,15:56:48,bac4a74d-c494-425e-8dcd-5676d40a8317,Under Maintenance,Failed,Lloyds,0.11,GBP
68d4a1ca-8f65-4f61-8f97-2b7e7a76b900,ATM6518,Leicester,Visa Debit,Withdrawal,257.04,2349.03,2024-12-13,02:45:55,f8f81d73-b496-4cf7-8a9b-10736b344fca,Inactive,Failed,Santander,1.83,GBP
b9f04432-f53c-4a7e-ad82-e6c851b94307,ATM7295,Glasgow,MasterCard Debit,Balance Inquiry,0.0,1939.77,2025-04-23,21:00:30,649dab31-bfb4-4188-9b06-64c0e1c41edb,Inactive,Pending,Lloyds,0.56,GBP
69c71bcf-0e3f-407d-92a7-1a588db0749c,ATM1859,Leicester,Visa Debit,Mini Statement,0.0,1286.77,2024-12-26,14:11:39,162b75b6-cda4-4a69-bb98-6b2d177ae5ee,Under Maintenance,Success,Barclays,0.94,GBP
953b947d-de6e-4127-a119-2de2f7377ccc,ATM3724,Manchester,MasterCard Credit,Mini Statement,457.59,4406.97,2025-04-23,12:01:13,06c14914-d18b-4596-91db-1f14ee5c997f,Under Maintenance,Success,Santander,2.37,GBP
0ab7ed1c-251d-48a0-bbeb-4023f383a3ae,ATM3684,Leicester,Visa Debit,Deposit,0.0,325.87,2024-10-16,10:41:32,f32c29a6-750a-44a8-a71b-189bbb4616bf,Under Maintenance,Pending,NatWest,0.16,GBP
8f7dd083-665e-4efa-8341-18c19afad97d,ATM7155,Manchester,Visa Credit,Mini Statement,385.35,1574.23,2024-08-22,19:02:41,717d0424-ad9b-4eae-8d41-1a8b707c2915,Inactive,Failed,Barclays,1.32,GBP
e65bb42b-1371-449f-8388-7fc013ff1573,ATM1734,Leicester,MasterCard Credit,Mini Statement,0.0,4151.83,2025-05-28,04:33:32,c8124fff-7c72-4747-b6d5-4bd1d73b3d1f,Inactive,Failed,Barclays,2.91,GBP
d14a2aee-8d07-4655-ba89-8a78e87d4df2,ATM5659,Leeds,MasterCard Credit,Deposit,415.85,148.66,2024-12-03,15:11:07,832a1dab-9c05-4521-936a-89e64dcd8ad4,Inactive,Failed,NatWest,2.51,GBP
5d2aa9e9-cba6-4d95-8044-d7e094d28a24,ATM1904,Glasgow,Visa Debit,Mini Statement,0.0,7193.98,2025-03-15,08:04:10,b9880371-4e8a-412f-bd30-6c41451170fb,Inactive,Success,HSBC,1.86,GBP
9f170803-9018-48f9-8452-a890e83c6d20,ATM7849,Bristol,MasterCard Debit,Deposit,0.0,9879.8,2024-09-24,16:17:28,1e5a7b46-9d84-49f5-95e9-9f2912e1e79b,Inactive,Failed,NatWest,0.59,GBP
d5d4b1d0-7d17-43ac-9bc3-1edf79e2f4b3,ATM6456,Bristol,Visa Credit,Balance Inquiry,0.0,6528.72,2025-01-06,03:41:19,6b3d31ab-0808-46ce-a1da-e4e44e5ac909,Active,Failed,Barclays,1.22,GBP
954be0b8-9514-4594-9b19-5960275d4877,ATM4444,Edinburgh,Visa Debit,Balance Inquiry,416.93,588.76,2024-07-02,06:23:17,9d953468-0cc7-45f1-a3e3-baa09adf0703,Active,Failed,Santander,2.21,GBP
61f81686-74e3-4620-a32a-f654bf686190,ATM8077,Leicester,MasterCard Credit,Balance Inquiry,0.0,5984.53,2025-01-25,00:46:43,a0f01066-6c11-4ed8-a608-a6c85c40146f,Inactive,Failed,HSBC,1.92,GBP
8171d60a-1e93-499b-ad36-cfeb02ef18d4,ATM5280,Leicester,Visa Credit,Withdrawal,357.67,8891.32,2025-02-06,19:04:06,a4d31a78-98db-4c04-b8be-51392cc8aa93,Under Maintenance,Pending,Lloyds,2.75,GBP
4b6daec8-44de-4153-9d11-96c4bfbc5498,ATM4395,Liverpool,Visa Debit,Mini Statement,0.0,5830.62,2024-08-26,09:16:10,163eef70-5724-42a7-9954-0f8dbcaf7c0f,Inactive,Failed,NatWest,0.68,GBP
20bbfa13-ecd7-4a34-a578-5cde3ea1b50c,ATM3699,Leeds,MasterCard Debit,Mini Statement,0.0,2189.73,2025-03-03,23:38:01,fa21418d-9bfa-4187-9acf-d6dfb269e0a6,Under Maintenance,Success,Santander,1.67,GBP
af3c2c55-1437-4cdd-a52b-7913560d30b8,ATM8566,Leeds,MasterCard Debit,Deposit,0.0,1575.79,2025-04-16,21:23:01,7369d9e6-a202-47cb-b2ee-3f5d9e4d4e89,Inactive,Success,Santander,2.84,GBP
